Name,Speed,Module,First Word Latency,CAS Latency,Color,Rating,Review Count,Raw_Price,Date,DDR_Type,Total_GB,Clean_Price,Price_Per_GB
Corsair Vengeance 64 GB,DDR5-6000,2 x 32GB,10 ns,30,Black / Gray,4.5,10,$447.99,2025-02-01,DDR5,64,447.99,6.99984375
Corsair Vengeance 64 GB,DDR5-5600,2 x 32GB,14.286 ns,40,Black,5.0,1,$399.99,2025-02-01,DDR5,64,399.99,6.24984375
Corsair Vengeance 64 GB,DDR5-6000,4 x 16GB,12 ns,36,Black,0.0,0,$456.53,2025-02-01,DDR5,64,456.53,7.13328125
Corsair Vengeance 64 GB,DDR5-6600,2 x 32GB,9.697 ns,32,Black / Gray,5.0,1,$471.46,2025-02-01,DDR5,64,471.46,7.3665625
Corsair Vengeance 64 GB,DDR5-5600,2 x 32GB,14.286 ns,40,White / Gray,0.0,0,$404.79,2025-02-01,DDR5,64,404.79,6.32484375
Corsair Vengeance 64 GB,DDR5-6600,4 x 16GB,9.697 ns,32,Black / Gray,3.0,1,$488.53,2025-02-01,DDR5,64,488.53,7.63328125
Corsair Vengeance 64 GB,DDR5-6400,2 x 32GB,13.125 ns,42,Gray,0.0,0,$404.26,2025-02-01,DDR5,64,404.26,6.3165625
Corsair Vengeance 64 GB,DDR5-4800,2 x 32GB,16.667 ns,40,Black,0.0,0,$394.66,2025-02-01,DDR5,64,394.66,6.1665625
Corsair Vengeance 64 GB,DDR5-5200,2 x 32GB,15.385 ns,40,White,0.0,0,$397.33,2025-02-01,DDR5,64,397.33,6.20828125
Corsair Vengeance 64 GB,DDR5-6000,2 x 32GB,12.667 ns,38,Black,0.0,0,$455.46,2025-02-01,DDR5,64,455.46,7.1165625
Corsair Vengeance 64 GB,DDR5-4400,2 x 32GB,16.364 ns,36,Black / Gray,0.0,0,$395.19,2025-02-01,DDR5,64,395.19,6.17484375
Corsair Vengeance 64 GB,DDR5-6400,4 x 16GB,10 ns,32,Black / Gray,0.0,0,$483.73,2025-02-01,DDR5,64,483.73,7.55828125
Corsair Vengeance 64 GB,DDR5-6000,2 x 32GB,13.333 ns,40,Gray,5.0,3,$415.99,2025-02-01,DDR5,64,415.99,6.49984375
Corsair Vengeance 64 GB,DDR5-5600,2 x 32GB,14.286 ns,40,Black / Gray,5.0,1,$399.99,2025-02-01,DDR5,64,399.99,6.24984375
Corsair Vengeance 64 GB,DDR5-6200,4 x 16GB,10.323 ns,32,Black / Gray,0.0,0,$466.13,2025-02-01,DDR5,64,466.13,7.28328125
Corsair Vengeance 64 GB,DDR5-6200,2 x 32GB,10.323 ns,32,Black / Gray,0.0,0,$466.13,2025-02-01,DDR5,64,466.13,7.28328125
Corsair Vengeance 64 GB,DDR5-6000,4 x 16GB,12 ns,36,Black / Silver,0.0,0,$485.86,2025-02-01,DDR5,64,485.86,7.5915625
Corsair Vengeance 64 GB,DDR5-5200,2 x 32GB,15.385 ns,40,Gray,0.0,0,$404.79,2025-02-01,DDR5,64,404.79,6.32484375
Corsair Vengeance 64 GB,DDR5-4800,2 x 32GB,16.667 ns,40,Black / White,0.0,0,$392.53,2025-02-01,DDR5,64,392.53,6.13328125
Corsair Vengeance 64 GB,DDR5-5200,2 x 32GB,15.385 ns,40,Black,4.5,8,$409.74,2025-03-01,DDR5,64,409.74,6.4021875
Corsair Vengeance 64 GB,DDR5-6000,2 x 32GB,10 ns,30,Black / Gray,4.5,11,$461.99,2025-03-01,DDR5,64,461.99,7.21859375
Corsair Vengeance 64 GB,DDR5-6400,2 x 32GB,10 ns,32,Black / Gray,4.5,11,$493.34,2025-03-01,DDR5,64,493.34,7.7084375
Corsair Vengeance 64 GB,DDR5-6000,2 x 32GB,10 ns,30,Black / Gray,4.5,10,$461.99,2025-03-01,DDR5,64,461.99,7.21859375
Corsair Vengeance 64 GB,DDR5-5600,2 x 32GB,14.286 ns,40,Black,5.0,1,$412.49,2025-03-01,DDR5,64,412.49,6.44515625
Corsair Vengeance 64 GB,DDR5-6000,4 x 16GB,12 ns,36,Black,0.0,0,$470.79,2025-03-01,DDR5,64,470.79,7.35609375
Corsair Vengeance 64 GB,DDR5-6600,2 x 32GB,9.697 ns,32,Black / Gray,5.0,1,$486.19,2025-03-01,DDR5,64,486.19,7.59671875
Corsair Vengeance 64 GB,DDR5-5600,2 x 32GB,14.286 ns,40,White / Gray,0.0,0,$417.44,2025-03-01,DDR5,64,417.44,6.5225
Corsair Vengeance 64 GB,DDR5-6600,4 x 16GB,9.697 ns,32,Black / Gray,3.0,1,$503.79,2025-03-01,DDR5,64,503.79,7.87171875
Corsair Vengeance 64 GB,DDR5-6400,2 x 32GB,13.125 ns,42,Gray,0.0,0,$416.89,2025-03-01,DDR5,64,416.89,6.51390625
Corsair Vengeance 64 GB,DDR5-4800,2 x 32GB,16.667 ns,40,Black,0.0,0,$406.99,2025-03-01,DDR5,64,406.99,6.35921875
Corsair Vengeance 64 GB,DDR5-5200,2 x 32GB,15.385 ns,40,White,0.0,0,$409.74,2025-03-01,DDR5,64,409.74,6.4021875
Corsair Vengeance 64 GB,DDR5-6000,2 x 32GB,12.667 ns,38,Black,0.0,0,$469.69,2025-03-01,DDR5,64,469.69,7.33890625
Corsair Vengeance 64 GB,DDR5-4400,2 x 32GB,16.364 ns,36,Black / Gray,0.0,0,$407.54,2025-03-01,DDR5,64,407.54,6.3678125
Corsair Vengeance 64 GB,DDR5-6400,4 x 16GB,10 ns,32,Black / Gray,0.0,0,$498.84,2025-03-01,DDR5,64,498.84,7.794375
Corsair Vengeance 64 GB,DDR5-6000,2 x 32GB,13.333 ns,40,Gray,5.0,3,$428.99,2025-03-01,DDR5,64,428.99,6.70296875
Corsair Vengeance 64 GB,DDR5-5600,2 x 32GB,14.286 ns,40,Black / Gray,5.0,1,$412.49,2025-03-01,DDR5,64,412.49,6.44515625
Corsair Vengeance 64 GB,DDR5-6200,4 x 16GB,10.323 ns,32,Black / Gray,0.0,0,$480.69,2025-03-01,DDR5,64,480.69,7.51078125
Corsair Vengeance 64 GB,DDR5-6200,2 x 32GB,10.323 ns,32,Black / Gray,0.0,0,$480.69,2025-03-01,DDR5,64,480.69,7.51078125
Corsair Vengeance 64 GB,DDR5-6000,4 x 16GB,12 ns,36,Black / Silver,0.0,0,$501.04,2025-03-01,DDR5,64,501.04,7.82875
Corsair Vengeance 64 GB,DDR5-5200,2 x 32GB,15.385 ns,40,Gray,0.0,0,$417.44,2025-03-01,DDR5,64,417.44,6.5225
Corsair Vengeance 64 GB,DDR5-4800,2 x 32GB,16.667 ns,40,Black / White,0.0,0,$404.79,2025-03-01,DDR5,64,404.79,6.32484375
Corsair Vengeance 64 GB,DDR5-5200,2 x 32GB,15.385 ns,40,Black,4.5,8,$422.16,2025-04-01,DDR5,64,422.16,6.59625
Corsair Vengeance 64 GB,DDR5-6000,2 x 32GB,10 ns,30,Black / Gray,4.5,11,$475.99,2025-04-01,DDR5,64,475.99,7.43734375
Corsair Vengeance 64 GB,DDR5-6400,2 x 32GB,10 ns,32,Black / Gray,4.5,11,$508.29,2025-04-01,DDR5,64,508.29,7.94203125
Corsair Vengeance 64 GB,DDR5-6000,2 x 32GB,10 ns,30,Black / Gray,4.5,10,$475.99,2025-04-01,DDR5,64,475.99,7.43734375
Corsair Vengeance 64 GB,DDR5-5600,2 x 32GB,14.286 ns,40,Black,5.0,1,$424.99,2025-04-01,DDR5,64,424.99,6.64046875
Corsair Vengeance 64 GB,DDR5-6000,4 x 16GB,12 ns,36,Black,0.0,0,$485.06,2025-04-01,DDR5,64,485.06,7.5790625
Corsair Vengeance 64 GB,DDR5-6600,2 x 32GB,9.697 ns,32,Black / Gray,5.0,1,$500.93,2025-04-01,DDR5,64,500.93,7.82703125
Corsair Vengeance 64 GB,DDR5-5600,2 x 32GB,14.286 ns,40,White / Gray,0.0,0,$430.09,2025-04-01,DDR5,64,430.09,6.72015625
Corsair Vengeance 64 GB,DDR5-6600,4 x 16GB,9.697 ns,32,Black / Gray,3.0,1,$519.06,2025-04-01,DDR5,64,519.06,8.1103125
Corsair Vengeance 64 GB,DDR5-6400,2 x 32GB,13.125 ns,42,Gray,0.0,0,$429.53,2025-04-01,DDR5,64,429.53,6.71140625
Corsair Vengeance 64 GB,DDR5-4800,2 x 32GB,16.667 ns,40,Black,0.0,0,$419.33,2025-04-01,DDR5,64,419.33,6.55203125
Corsair Vengeance 64 GB,DDR5-5200,2 x 32GB,15.385 ns,40,White,0.0,0,$422.16,2025-04-01,DDR5,64,422.16,6.59625
Corsair Vengeance 64 GB,DDR5-6000,2 x 32GB,12.667 ns,38,Black,0.0,0,$483.93,2025-04-01,DDR5,64,483.93,7.56140625
Corsair Vengeance 64 GB,DDR5-4400,2 x 32GB,16.364 ns,36,Black / Gray,0.0,0,$419.89,2025-04-01,DDR5,64,419.89,6.56078125
Corsair Vengeance 64 GB,DDR5-6400,4 x 16GB,10 ns,32,Black / Gray,0.0,0,$513.96,2025-04-01,DDR5,64,513.96,8.030625
Corsair Vengeance 64 GB,DDR5-6000,2 x 32GB,13.333 ns,40,Gray,5.0,3,$441.99,2025-04-01,DDR5,64,441.99,6.90609375
Corsair Vengeance 64 GB,DDR5-5600,2 x 32GB,14.286 ns,40,Black / Gray,5.0,1,$424.99,2025-04-01,DDR5,64,424.99,6.64046875
Corsair Vengeance 64 GB,DDR5-6200,4 x 16GB,10.323 ns,32,Black / Gray,0.0,0,$495.26,2025-04-01,DDR5,64,495.26,7.7384375
Corsair Vengeance 64 GB,DDR5-6200,2 x 32GB,10.323 ns,32,Black / Gray,0.0,0,$495.26,2025-04-01,DDR5,64,495.26,7.7384375
Corsair Vengeance 64 GB,DDR5-6000,4 x 16GB,12 ns,36,Black / Silver,0.0,0,$516.23,2025-04-01,DDR5,64,516.23,8.06609375
Corsair Vengeance 64 GB,DDR5-5200,2 x 32GB,15.385 ns,40,Gray,0.0,0,$430.09,2025-04-01,DDR5,64,430.09,6.72015625
Corsair Vengeance 64 GB,DDR5-4800,2 x 32GB,16.667 ns,40,Black / White,0.0,0,$417.06,2025-04-01,DDR5,64,417.06,6.5165625
Corsair Vengeance 64 GB,DDR5-5200,2 x 32GB,15.385 ns,40,Black,4.5,8,$434.58,2025-05-01,DDR5,64,434.58,6.7903125
Corsair Vengeance 64 GB,DDR5-6000,2 x 32GB,10 ns,30,Black / Gray,4.5,11,$489.99,2025-05-01,DDR5,64,489.99,7.65609375
Corsair Vengeance 64 GB,DDR5-6400,2 x 32GB,10 ns,32,Black / Gray,4.5,11,$523.24,2025-05-01,DDR5,64,523.24,8.175625
Corsair Vengeance 64 GB,DDR5-6000,2 x 32GB,10 ns,30,Black / Gray,4.5,10,$489.99,2025-05-01,DDR5,64,489.99,7.65609375
Corsair Vengeance 64 GB,DDR5-5600,2 x 32GB,14.286 ns,40,Black,5.0,1,$437.49,2025-05-01,DDR5,64,437.49,6.83578125
Corsair Vengeance 64 GB,DDR5-6000,4 x 16GB,12 ns,36,Black,0.0,0,$499.33,2025-05-01,DDR5,64,499.33,7.80203125
Corsair Vengeance 64 GB,DDR5-6600,2 x 32GB,9.697 ns,32,Black / Gray,5.0,1,$515.66,2025-05-01,DDR5,64,515.66,8.0571875
Corsair Vengeance 64 GB,DDR5-5600,2 x 32GB,14.286 ns,40,White / Gray,0.0,0,$442.74,2025-05-01,DDR5,64,442.74,6.9178125
Corsair Vengeance 64 GB,DDR5-6600,4 x 16GB,9.697 ns,32,Black / Gray,3.0,1,$534.33,2025-05-01,DDR5,64,534.33,8.34890625
Corsair Vengeance 64 GB,DDR5-6400,2 x 32GB,13.125 ns,42,Gray,0.0,0,$442.16,2025-05-01,DDR5,64,442.16,6.90875
Corsair Vengeance 64 GB,DDR5-4800,2 x 32GB,16.667 ns,40,Black,0.0,0,$431.66,2025-05-01,DDR5,64,431.66,6.7446875
Corsair Vengeance 64 GB,DDR5-5200,2 x 32GB,15.385 ns,40,White,0.0,0,$434.58,2025-05-01,DDR5,64,434.58,6.7903125
Corsair Vengeance 64 GB,DDR5-6000,2 x 32GB,12.667 ns,38,Black,0.0,0,$498.16,2025-05-01,DDR5,64,498.16,7.78375
Corsair Vengeance 64 GB,DDR5-4400,2 x 32GB,16.364 ns,36,Black / Gray,0.0,0,$432.24,2025-05-01,DDR5,64,432.24,6.75375
Corsair Vengeance 64 GB,DDR5-6400,4 x 16GB,10 ns,32,Black / Gray,0.0,0,$529.08,2025-05-01,DDR5,64,529.08,8.266875
Corsair Vengeance 64 GB,DDR5-6000,2 x 32GB,13.333 ns,40,Gray,5.0,3,$454.99,2025-05-01,DDR5,64,454.99,7.10921875
Corsair Vengeance 64 GB,DDR5-5600,2 x 32GB,14.286 ns,40,Black / Gray,5.0,1,$437.49,2025-05-01,DDR5,64,437.49,6.83578125
Corsair Vengeance 64 GB,DDR5-6200,4 x 16GB,10.323 ns,32,Black / Gray,0.0,0,$509.83,2025-05-01,DDR5,64,509.83,7.96609375
Corsair Vengeance 64 GB,DDR5-6200,2 x 32GB,10.323 ns,32,Black / Gray,0.0,0,$509.83,2025-05-01,DDR5,64,509.83,7.96609375
Corsair Vengeance 64 GB,DDR5-6000,4 x 16GB,12 ns,36,Black / Silver,0.0,0,$531.41,2025-05-01,DDR5,64,531.41,8.30328125
Corsair Vengeance 64 GB,DDR5-5200,2 x 32GB,15.385 ns,40,Gray,0.0,0,$442.74,2025-05-01,DDR5,64,442.74,6.9178125
Corsair Vengeance 64 GB,DDR5-4800,2 x 32GB,16.667 ns,40,Black / White,0.0,0,$429.33,2025-05-01,DDR5,64,429.33,6.70828125
Corsair Vengeance 64 GB,DDR5-5200,2 x 32GB,15.385 ns,40,Black,4.5,8,$633.24,2025-06-01,DDR5,64,633.24,9.894375
Corsair Vengeance 64 GB,DDR5-6000,2 x 32GB,10 ns,30,Black / Gray,4.5,11,$713.99,2025-06-01,DDR5,64,713.99,11.15609375
Corsair Vengeance 64 GB,DDR5-6400,2 x 32GB,10 ns,32,Black / Gray,4.5,11,$762.44,2025-06-01,DDR5,64,762.44,11.913125
Corsair Vengeance 64 GB,DDR5-6000,2 x 32GB,10 ns,30,Black / Gray,4.5,10,$713.99,2025-06-01,DDR5,64,713.99,11.15609375
Corsair Vengeance 64 GB,DDR5-5600,2 x 32GB,14.286 ns,40,Black,5.0,1,$637.49,2025-06-01,DDR5,64,637.49,9.96078125
Corsair Vengeance 64 GB,DDR5-6000,4 x 16GB,12 ns,36,Black,0.0,0,$727.59,2025-06-01,DDR5,64,727.59,11.36859375
Corsair Vengeance 64 GB,DDR5-6600,2 x 32GB,9.697 ns,32,Black / Gray,5.0,1,$751.39,2025-06-01,DDR5,64,751.39,11.74046875
Corsair Vengeance 64 GB,DDR5-5600,2 x 32GB,14.286 ns,40,White / Gray,0.0,0,$645.14,2025-06-01,DDR5,64,645.14,10.0803125
Corsair Vengeance 64 GB,DDR5-6600,4 x 16GB,9.697 ns,32,Black / Gray,3.0,1,$778.59,2025-06-01,DDR5,64,778.59,12.16546875
Corsair Vengeance 64 GB,DDR5-6400,2 x 32GB,13.125 ns,42,Gray,0.0,0,$644.29,2025-06-01,DDR5,64,644.29,10.06703125
Corsair Vengeance 64 GB,DDR5-4800,2 x 32GB,16.667 ns,40,Black,0.0,0,$628.99,2025-06-01,DDR5,64,628.99,9.82796875
Corsair Vengeance 64 GB,DDR5-5200,2 x 32GB,15.385 ns,40,White,0.0,0,$633.24,2025-06-01,DDR5,64,633.24,9.894375
Corsair Vengeance 64 GB,DDR5-6000,2 x 32GB,12.667 ns,38,Black,0.0,0,$725.89,2025-06-01,DDR5,64,725.89,11.34203125
Corsair Vengeance 64 GB,DDR5-4400,2 x 32GB,16.364 ns,36,Black / Gray,0.0,0,$629.84,2025-06-01,DDR5,64,629.84,9.84125
Corsair Vengeance 64 GB,DDR5-6400,4 x 16GB,10 ns,32,Black / Gray,0.0,0,$770.94,2025-06-01,DDR5,64,770.94,12.0459375
Corsair Vengeance 64 GB,DDR5-6000,2 x 32GB,13.333 ns,40,Gray,5.0,3,$662.99,2025-06-01,DDR5,64,662.99,10.35921875
Corsair Vengeance 64 GB,DDR5-5600,2 x 32GB,14.286 ns,40,Black / Gray,5.0,1,$637.49,2025-06-01,DDR5,64,637.49,9.96078125
Corsair Vengeance 64 GB,DDR5-6200,4 x 16GB,10.323 ns,32,Black / Gray,0.0,0,$742.89,2025-06-01,DDR5,64,742.89,11.60765625
Corsair Vengeance 64 GB,DDR5-6200,2 x 32GB,10.323 ns,32,Black / Gray,0.0,0,$742.89,2025-06-01,DDR5,64,742.89,11.60765625
Corsair Vengeance 64 GB,DDR5-6000,4 x 16GB,12 ns,36,Black / Silver,0.0,0,$774.34,2025-06-01,DDR5,64,774.34,12.0990625
Corsair Vengeance 64 GB,DDR5-5200,2 x 32GB,15.385 ns,40,Gray,0.0,0,$645.14,2025-06-01,DDR5,64,645.14,10.0803125
Corsair Vengeance 64 GB,DDR5-4800,2 x 32GB,16.667 ns,40,Black / White,0.0,0,$625.59,2025-06-01,DDR5,64,625.59,9.77484375
Corsair Vengeance 64 GB,DDR5-5200,2 x 32GB,15.385 ns,40,Black,4.5,8,$651.87,2025-07-01,DDR5,64,651.87,10.18546875
Corsair Vengeance 64 GB,DDR5-6000,2 x 32GB,10 ns,30,Black / Gray,4.5,11,$734.99,2025-07-01,DDR5,64,734.99,11.48421875
Corsair Vengeance 64 GB,DDR5-6400,2 x 32GB,10 ns,32,Black / Gray,4.5,11,$784.87,2025-07-01,DDR5,64,784.87,12.26359375
Corsair Vengeance 64 GB,DDR5-6000,2 x 32GB,10 ns,30,Black / Gray,4.5,10,$734.99,2025-07-01,DDR5,64,734.99,11.48421875
Corsair Vengeance 64 GB,DDR5-5600,2 x 32GB,14.286 ns,40,Black,5.0,1,$656.24,2025-07-01,DDR5,64,656.24,10.25375
Corsair Vengeance 64 GB,DDR5-6000,4 x 16GB,12 ns,36,Black,0.0,0,$748.99,2025-07-01,DDR5,64,748.99,11.70296875
Corsair Vengeance 64 GB,DDR5-6600,2 x 32GB,9.697 ns,32,Black / Gray,5.0,1,$773.49,2025-07-01,DDR5,64,773.49,12.08578125
Corsair Vengeance 64 GB,DDR5-5600,2 x 32GB,14.286 ns,40,White / Gray,0.0,0,$664.12,2025-07-01,DDR5,64,664.12,10.376875
Corsair Vengeance 64 GB,DDR5-6600,4 x 16GB,9.697 ns,32,Black / Gray,3.0,1,$801.49,2025-07-01,DDR5,64,801.49,12.52328125
Corsair Vengeance 64 GB,DDR5-6400,2 x 32GB,13.125 ns,42,Gray,0.0,0,$663.24,2025-07-01,DDR5,64,663.24,10.363125
Corsair Vengeance 64 GB,DDR5-4800,2 x 32GB,16.667 ns,40,Black,0.0,0,$647.49,2025-07-01,DDR5,64,647.49,10.11703125
Corsair Vengeance 64 GB,DDR5-5200,2 x 32GB,15.385 ns,40,White,0.0,0,$651.87,2025-07-01,DDR5,64,651.87,10.18546875
Corsair Vengeance 64 GB,DDR5-6000,2 x 32GB,12.667 ns,38,Black,0.0,0,$747.24,2025-07-01,DDR5,64,747.24,11.675625
Corsair Vengeance 64 GB,DDR5-4400,2 x 32GB,16.364 ns,36,Black / Gray,0.0,0,$648.37,2025-07-01,DDR5,64,648.37,10.13078125
Corsair Vengeance 64 GB,DDR5-6400,4 x 16GB,10 ns,32,Black / Gray,0.0,0,$793.62,2025-07-01,DDR5,64,793.62,12.4003125
Corsair Vengeance 64 GB,DDR5-6000,2 x 32GB,13.333 ns,40,Gray,5.0,3,$682.49,2025-07-01,DDR5,64,682.49,10.66390625
Corsair Vengeance 64 GB,DDR5-5600,2 x 32GB,14.286 ns,40,Black / Gray,5.0,1,$656.24,2025-07-01,DDR5,64,656.24,10.25375
Corsair Vengeance 64 GB,DDR5-6200,4 x 16GB,10.323 ns,32,Black / Gray,0.0,0,$764.74,2025-07-01,DDR5,64,764.74,11.9490625
Corsair Vengeance 64 GB,DDR5-6200,2 x 32GB,10.323 ns,32,Black / Gray,0.0,0,$764.74,2025-07-01,DDR5,64,764.74,11.9490625
Corsair Vengeance 64 GB,DDR5-6000,4 x 16GB,12 ns,36,Black / Silver,0.0,0,$797.12,2025-07-01,DDR5,64,797.12,12.455
Corsair Vengeance 64 GB,DDR5-5200,2 x 32GB,15.385 ns,40,Gray,0.0,0,$664.12,2025-07-01,DDR5,64,664.12,10.376875
Corsair Vengeance 64 GB,DDR5-4800,2 x 32GB,16.667 ns,40,Black / White,0.0,0,$643.99,2025-07-01,DDR5,64,643.99,10.06234375
Corsair Vengeance 64 GB,DDR5-5200,2 x 32GB,15.385 ns,40,Black,4.5,8,$670.49,2025-08-01,DDR5,64,670.49,10.47640625
Corsair Vengeance 64 GB,DDR5-6000,2 x 32GB,10 ns,30,Black / Gray,4.5,11,$755.99,2025-08-01,DDR5,64,755.99,11.81234375
Corsair Vengeance 64 GB,DDR5-6400,2 x 32GB,10 ns,32,Black / Gray,4.5,11,$807.29,2025-08-01,DDR5,64,807.29,12.61390625
Corsair Vengeance 64 GB,DDR5-6000,2 x 32GB,10 ns,30,Black / Gray,4.5,10,$755.99,2025-08-01,DDR5,64,755.99,11.81234375
Corsair Vengeance 64 GB,DDR5-5600,2 x 32GB,14.286 ns,40,Black,5.0,1,$674.99,2025-08-01,DDR5,64,674.99,10.54671875
Corsair Vengeance 64 GB,DDR5-6000,4 x 16GB,12 ns,36,Black,0.0,0,$770.39,2025-08-01,DDR5,64,770.39,12.03734375
Corsair Vengeance 64 GB,DDR5-6600,2 x 32GB,9.697 ns,32,Black / Gray,5.0,1,$795.59,2025-08-01,DDR5,64,795.59,12.43109375
Corsair Vengeance 64 GB,DDR5-5600,2 x 32GB,14.286 ns,40,White / Gray,0.0,0,$683.09,2025-08-01,DDR5,64,683.09,10.67328125
Corsair Vengeance 64 GB,DDR5-6600,4 x 16GB,9.697 ns,32,Black / Gray,3.0,1,$824.39,2025-08-01,DDR5,64,824.39,12.88109375
Corsair Vengeance 64 GB,DDR5-6400,2 x 32GB,13.125 ns,42,Gray,0.0,0,$682.19,2025-08-01,DDR5,64,682.19,10.65921875
Corsair Vengeance 64 GB,DDR5-4800,2 x 32GB,16.667 ns,40,Black,0.0,0,$665.99,2025-08-01,DDR5,64,665.99,10.40609375
Corsair Vengeance 64 GB,DDR5-5200,2 x 32GB,15.385 ns,40,White,0.0,0,$670.49,2025-08-01,DDR5,64,670.49,10.47640625
Corsair Vengeance 64 GB,DDR5-6000,2 x 32GB,12.667 ns,38,Black,0.0,0,$768.59,2025-08-01,DDR5,64,768.59,12.00921875
Corsair Vengeance 64 GB,DDR5-4400,2 x 32GB,16.364 ns,36,Black / Gray,0.0,0,$666.89,2025-08-01,DDR5,64,666.89,10.42015625
Corsair Vengeance 64 GB,DDR5-6400,4 x 16GB,10 ns,32,Black / Gray,0.0,0,$816.29,2025-08-01,DDR5,64,816.29,12.75453125
Corsair Vengeance 64 GB,DDR5-6000,2 x 32GB,13.333 ns,40,Gray,5.0,3,$701.99,2025-08-01,DDR5,64,701.99,10.96859375
Corsair Vengeance 64 GB,DDR5-5600,2 x 32GB,14.286 ns,40,Black / Gray,5.0,1,$674.99,2025-08-01,DDR5,64,674.99,10.54671875
Corsair Vengeance 64 GB,DDR5-6200,4 x 16GB,10.323 ns,32,Black / Gray,0.0,0,$786.59,2025-08-01,DDR5,64,786.59,12.29046875
Corsair Vengeance 64 GB,DDR5-6200,2 x 32GB,10.323 ns,32,Black / Gray,0.0,0,$786.59,2025-08-01,DDR5,64,786.59,12.29046875
Corsair Vengeance 64 GB,DDR5-6000,4 x 16GB,12 ns,36,Black / Silver,0.0,0,$819.89,2025-08-01,DDR5,64,819.89,12.81078125
Corsair Vengeance 64 GB,DDR5-5200,2 x 32GB,15.385 ns,40,Gray,0.0,0,$683.09,2025-08-01,DDR5,64,683.09,10.67328125
Corsair Vengeance 64 GB,DDR5-4800,2 x 32GB,16.667 ns,40,Black / White,0.0,0,$662.39,2025-08-01,DDR5,64,662.39,10.34984375
Corsair Vengeance 64 GB,DDR5-5200,2 x 32GB,15.385 ns,40,Black,4.5,8,$689.12,2025-09-01,DDR5,64,689.12,10.7675
Corsair Vengeance 64 GB,DDR5-6000,2 x 32GB,10 ns,30,Black / Gray,4.5,11,$776.99,2025-09-01,DDR5,64,776.99,12.14046875
Corsair Vengeance 64 GB,DDR5-6400,2 x 32GB,10 ns,32,Black / Gray,4.5,11,$829.72,2025-09-01,DDR5,64,829.72,12.964375
Corsair Vengeance 64 GB,DDR5-6000,2 x 32GB,10 ns,30,Black / Gray,4.5,10,$776.99,2025-09-01,DDR5,64,776.99,12.14046875
Corsair Vengeance 64 GB,DDR5-5600,2 x 32GB,14.286 ns,40,Black,5.0,1,$693.74,2025-09-01,DDR5,64,693.74,10.8396875
Corsair Vengeance 64 GB,DDR5-6000,4 x 16GB,12 ns,36,Black,0.0,0,$791.79,2025-09-01,DDR5,64,791.79,12.37171875
Corsair Vengeance 64 GB,DDR5-6600,2 x 32GB,9.697 ns,32,Black / Gray,5.0,1,$817.69,2025-09-01,DDR5,64,817.69,12.77640625
Corsair Vengeance 64 GB,DDR5-5600,2 x 32GB,14.286 ns,40,White / Gray,0.0,0,$702.07,2025-09-01,DDR5,64,702.07,10.96984375
Corsair Vengeance 64 GB,DDR5-6600,4 x 16GB,9.697 ns,32,Black / Gray,3.0,1,$847.29,2025-09-01,DDR5,64,847.29,13.23890625
Corsair Vengeance 64 GB,DDR5-6400,2 x 32GB,13.125 ns,42,Gray,0.0,0,$701.14,2025-09-01,DDR5,64,701.14,10.9553125
Corsair Vengeance 64 GB,DDR5-4800,2 x 32GB,16.667 ns,40,Black,0.0,0,$684.49,2025-09-01,DDR5,64,684.49,10.69515625
Corsair Vengeance 64 GB,DDR5-5200,2 x 32GB,15.385 ns,40,White,0.0,0,$689.12,2025-09-01,DDR5,64,689.12,10.7675
Corsair Vengeance 64 GB,DDR5-6000,2 x 32GB,12.667 ns,38,Black,0.0,0,$789.94,2025-09-01,DDR5,64,789.94,12.3428125
Corsair Vengeance 64 GB,DDR5-4400,2 x 32GB,16.364 ns,36,Black / Gray,0.0,0,$685.42,2025-09-01,DDR5,64,685.42,10.7096875
Corsair Vengeance 64 GB,DDR5-6400,4 x 16GB,10 ns,32,Black / Gray,0.0,0,$838.97,2025-09-01,DDR5,64,838.97,13.10890625
Corsair Vengeance 64 GB,DDR5-6000,2 x 32GB,13.333 ns,40,Gray,5.0,3,$721.49,2025-09-01,DDR5,64,721.49,11.27328125
Corsair Vengeance 64 GB,DDR5-5600,2 x 32GB,14.286 ns,40,Black / Gray,5.0,1,$693.74,2025-09-01,DDR5,64,693.74,10.8396875
Corsair Vengeance 64 GB,DDR5-6200,4 x 16GB,10.323 ns,32,Black / Gray,0.0,0,$808.44,2025-09-01,DDR5,64,808.44,12.631875
Corsair Vengeance 64 GB,DDR5-6200,2 x 32GB,10.323 ns,32,Black / Gray,0.0,0,$808.44,2025-09-01,DDR5,64,808.44,12.631875
Corsair Vengeance 64 GB,DDR5-6000,4 x 16GB,12 ns,36,Black / Silver,0.0,0,$842.67,2025-09-01,DDR5,64,842.67,13.16671875
Corsair Vengeance 64 GB,DDR5-5200,2 x 32GB,15.385 ns,40,Gray,0.0,0,$702.07,2025-09-01,DDR5,64,702.07,10.96984375
Corsair Vengeance 64 GB,DDR5-4800,2 x 32GB,16.667 ns,40,Black / White,0.0,0,$680.79,2025-09-01,DDR5,64,680.79,10.63734375
Corsair Vengeance 64 GB,DDR5-5200,2 x 32GB,15.385 ns,40,Black,4.5,8,$312.90,2025-10-01,DDR5,64,312.9,4.8890625
